Trip id,Request id,Pickup point,Driver id,Status,Request Hour,Request timestamp,Drop timestamp,Trip Duration (mins),Is Completed,Time Slot,DAY
5326,3537,Airport,Unassigned,No Cars Available,17,13-07-2016 17:55,,,0,Evening,Wednesday
5327,3533,Airport,Unassigned,No Cars Available,17,13-07-2016 17:56,,,0,Evening,Wednesday
5328,3535,Airport,Unassigned,No Cars Available,17,13-07-2016 17:56,,,0,Evening,Wednesday
5329,3532,Airport,Unassigned,No Cars Available,17,13-07-2016 17:57,,,0,Evening,Wednesday
5330,3547,Airport,Unassigned,No Cars Available,17,13-07-2016 17:57,,,0,Evening,Wednesday
5331,3531,Airport,Unassigned,No Cars Available,17,13-07-2016 17:57,,,0,Evening,Wednesday
5332,3538,Airport,Unassigned,No Cars Available,17,13-07-2016 17:58,,,0,Evening,Wednesday
5333,3543,Airport,Unassigned,No Cars Available,17,13-07-2016 17:59,,,0,Evening,Wednesday
5334,3539,Airport,Unassigned,No Cars Available,18,13-07-2016 18:02,,,0,Evening,Wednesday
5335,3542,Airport,Unassigned,No Cars Available,18,13-07-2016 18:05,,,0,Evening,Wednesday
5336,3553,Airport,Unassigned,No Cars Available,18,13-07-2016 18:08,,,0,Evening,Wednesday
5337,3562,Airport,Unassigned,No Cars Available,18,13-07-2016 18:09,,,0,Evening,Wednesday
5338,3550,Airport,Unassigned,No Cars Available,18,13-07-2016 18:10,,,0,Evening,Wednesday
5339,3551,Airport,Unassigned,No Cars Available,18,13-07-2016 18:10,,,0,Evening,Wednesday
5340,3557,Airport,Unassigned,No Cars Available,18,13-07-2016 18:10,,,0,Evening,Wednesday
5341,3560,Airport,Unassigned,No Cars Available,18,13-07-2016 18:10,,,0,Evening,Wednesday
5342,3566,Airport,Unassigned,No Cars Available,18,13-07-2016 18:13,,,0,Evening,Wednesday
5343,3567,Airport,Unassigned,No Cars Available,18,13-07-2016 18:14,,,0,Evening,Wednesday
5344,3554,Airport,Unassigned,No Cars Available,18,13-07-2016 18:14,,,0,Evening,Wednesday
5345,3556,Airport,Unassigned,No Cars Available,18,13-07-2016 18:15,,,0,Evening,Wednesday
5346,3563,Airport,Unassigned,No Cars Available,18,13-07-2016 18:16,,,0,Evening,Wednesday
5347,3569,Airport,Unassigned,No Cars Available,18,13-07-2016 18:19,,,0,Evening,Wednesday
5348,3571,Airport,Unassigned,No Cars Available,18,13-07-2016 18:22,,,0,Evening,Wednesday
5349,3574,Airport,Unassigned,No Cars Available,18,13-07-2016 18:22,,,0,Evening,Wednesday
5350,3568,Airport,Unassigned,No Cars Available,18,13-07-2016 18:22,,,0,Evening,Wednesday
5351,3576,Airport,Unassigned,No Cars Available,18,13-07-2016 18:23,,,0,Evening,Wednesday
5352,3570,Airport,Unassigned,No Cars Available,18,13-07-2016 18:24,,,0,Evening,Wednesday
5353,3578,Airport,Unassigned,No Cars Available,18,13-07-2016 18:26,,,0,Evening,Wednesday
5354,3579,Airport,Unassigned,No Cars Available,18,13-07-2016 18:26,,,0,Evening,Wednesday
5355,3582,Airport,Unassigned,No Cars Available,18,13-07-2016 18:27,,,0,Evening,Wednesday
5356,3589,Airport,Unassigned,No Cars Available,18,13-07-2016 18:27,,,0,Evening,Wednesday
5357,3580,Airport,Unassigned,No Cars Available,18,13-07-2016 18:27,,,0,Evening,Wednesday
5358,3575,Airport,Unassigned,No Cars Available,18,13-07-2016 18:27,,,0,Evening,Wednesday
5359,3573,City,Unassigned,No Cars Available,18,13-07-2016 18:29,,,0,Evening,Wednesday
5360,3592,Airport,Unassigned,No Cars Available,18,13-07-2016 18:29,,,0,Evening,Wednesday
5361,3587,Airport,Unassigned,No Cars Available,18,13-07-2016 18:30,,,0,Evening,Wednesday
5362,3586,Airport,Unassigned,No Cars Available,18,13-07-2016 18:32,,,0,Evening,Wednesday
5363,3581,Airport,Unassigned,No Cars Available,18,13-07-2016 18:32,,,0,Evening,Wednesday
5364,3588,Airport,Unassigned,No Cars Available,18,13-07-2016 18:33,,,0,Evening,Wednesday
5365,3591,Airport,Unassigned,No Cars Available,18,13-07-2016 18:33,,,0,Evening,Wednesday
5366,3595,Airport,Unassigned,No Cars Available,18,13-07-2016 18:35,,,0,Evening,Wednesday
5367,3597,Airport,Unassigned,No Cars Available,18,13-07-2016 18:36,,,0,Evening,Wednesday
5368,3599,Airport,Unassigned,No Cars Available,18,13-07-2016 18:38,,,0,Evening,Wednesday
5369,3596,Airport,Unassigned,No Cars Available,18,13-07-2016 18:39,,,0,Evening,Wednesday
5370,3604,Airport,Unassigned,No Cars Available,18,13-07-2016 18:43,,,0,Evening,Wednesday
5371,3603,Airport,Unassigned,No Cars Available,18,13-07-2016 18:44,,,0,Evening,Wednesday
5372,3605,Airport,Unassigned,No Cars Available,18,13-07-2016 18:44,,,0,Evening,Wednesday
5373,3600,Airport,Unassigned,No Cars Available,18,13-07-2016 18:45,,,0,Evening,Wednesday
5374,3607,Airport,Unassigned,No Cars Available,18,13-07-2016 18:45,,,0,Evening,Wednesday
5375,3608,Airport,Unassigned,No Cars Available,18,13-07-2016 18:47,,,0,Evening,Wednesday
5376,3611,Airport,Unassigned,No Cars Available,18,13-07-2016 18:48,,,0,Evening,Wednesday
5377,3609,City,Unassigned,No Cars Available,18,13-07-2016 18:49,,,0,Evening,Wednesday
5378,3610,Airport,Unassigned,No Cars Available,18,13-07-2016 18:49,,,0,Evening,Wednesday
5379,3616,Airport,Unassigned,No Cars Available,18,13-07-2016 18:49,,,0,Evening,Wednesday
5380,3606,Airport,Unassigned,No Cars Available,18,13-07-2016 18:50,,,0,Evening,Wednesday
5381,3614,City,Unassigned,No Cars Available,18,13-07-2016 18:51,,,0,Evening,Wednesday
5382,3618,Airport,Unassigned,No Cars Available,18,13-07-2016 18:52,,,0,Evening,Wednesday
5383,3612,Airport,Unassigned,No Cars Available,18,13-07-2016 18:53,,,0,Evening,Wednesday
5384,3623,Airport,Unassigned,No Cars Available,18,13-07-2016 18:54,,,0,Evening,Wednesday
5385,3619,Airport,Unassigned,No Cars Available,18,13-07-2016 18:55,,,0,Evening,Wednesday
5386,3627,Airport,Unassigned,No Cars Available,18,13-07-2016 18:57,,,0,Evening,Wednesday
5387,3635,Airport,Unassigned,No Cars Available,18,13-07-2016 18:58,,,0,Evening,Wednesday
5388,3629,Airport,Unassigned,No Cars Available,18,13-07-2016 18:58,,,0,Evening,Wednesday
5389,3626,Airport,Unassigned,No Cars Available,19,13-07-2016 19:00,,,0,Evening,Wednesday
5390,3633,City,Unassigned,No Cars Available,19,13-07-2016 19:00,,,0,Evening,Wednesday
5391,3637,Airport,Unassigned,No Cars Available,19,13-07-2016 19:05,,,0,Evening,Wednesday
5392,3639,Airport,Unassigned,No Cars Available,19,13-07-2016 19:05,,,0,Evening,Wednesday
5393,3628,Airport,Unassigned,No Cars Available,19,13-07-2016 19:06,,,0,Evening,Wednesday
5394,3642,Airport,Unassigned,No Cars Available,19,13-07-2016 19:07,,,0,Evening,Wednesday
5395,3636,Airport,Unassigned,No Cars Available,19,13-07-2016 19:07,,,0,Evening,Wednesday
5396,3647,Airport,Unassigned,No Cars Available,19,13-07-2016 19:09,,,0,Evening,Wednesday
5397,3655,Airport,Unassigned,No Cars Available,19,13-07-2016 19:11,,,0,Evening,Wednesday
5398,3643,Airport,Unassigned,No Cars Available,19,13-07-2016 19:12,,,0,Evening,Wednesday
5399,3654,Airport,Unassigned,No Cars Available,19,13-07-2016 19:15,,,0,Evening,Wednesday
5400,3652,Airport,Unassigned,No Cars Available,19,13-07-2016 19:16,,,0,Evening,Wednesday
5401,3650,Airport,Unassigned,No Cars Available,19,13-07-2016 19:17,,,0,Evening,Wednesday
5402,3665,Airport,Unassigned,No Cars Available,19,13-07-2016 19:21,,,0,Evening,Wednesday
5403,3663,Airport,Unassigned,No Cars Available,19,13-07-2016 19:22,,,0,Evening,Wednesday
5404,3664,Airport,Unassigned,No Cars Available,19,13-07-2016 19:22,,,0,Evening,Wednesday
5405,3659,Airport,Unassigned,No Cars Available,19,13-07-2016 19:24,,,0,Evening,Wednesday
5406,3677,Airport,Unassigned,No Cars Available,19,13-07-2016 19:24,,,0,Evening,Wednesday
5407,3670,Airport,Unassigned,No Cars Available,19,13-07-2016 19:25,,,0,Evening,Wednesday
5408,3669,Airport,Unassigned,No Cars Available,19,13-07-2016 19:25,,,0,Evening,Wednesday
5409,3675,Airport,Unassigned,No Cars Available,19,13-07-2016 19:25,,,0,Evening,Wednesday
5410,3682,Airport,Unassigned,No Cars Available,19,13-07-2016 19:31,,,0,Evening,Wednesday
5411,3674,Airport,Unassigned,No Cars Available,19,13-07-2016 19:31,,,0,Evening,Wednesday
5412,3678,Airport,Unassigned,No Cars Available,19,13-07-2016 19:33,,,0,Evening,Wednesday
5413,3673,Airport,Unassigned,No Cars Available,19,13-07-2016 19:35,,,0,Evening,Wednesday
5414,3687,Airport,Unassigned,No Cars Available,19,13-07-2016 19:35,,,0,Evening,Wednesday
5415,3683,Airport,Unassigned,No Cars Available,19,13-07-2016 19:36,,,0,Evening,Wednesday
5416,3685,Airport,Unassigned,No Cars Available,19,13-07-2016 19:37,,,0,Evening,Wednesday
5417,3684,Airport,Unassigned,No Cars Available,19,13-07-2016 19:38,,,0,Evening,Wednesday
5418,3692,Airport,Unassigned,No Cars Available,19,13-07-2016 19:40,,,0,Evening,Wednesday
5419,3680,Airport,Unassigned,No Cars Available,19,13-07-2016 19:40,,,0,Evening,Wednesday
5420,3689,Airport,Unassigned,No Cars Available,19,13-07-2016 19:41,,,0,Evening,Wednesday
5421,3696,Airport,Unassigned,No Cars Available,19,13-07-2016 19:43,,,0,Evening,Wednesday
5422,3693,Airport,Unassigned,No Cars Available,19,13-07-2016 19:43,,,0,Evening,Wednesday
5423,3695,Airport,Unassigned,No Cars Available,19,13-07-2016 19:43,,,0,Evening,Wednesday
5424,3709,Airport,Unassigned,No Cars Available,19,13-07-2016 19:44,,,0,Evening,Wednesday
5425,3708,Airport,Unassigned,No Cars Available,19,13-07-2016 19:45,,,0,Evening,Wednesday
5426,3699,Airport,Unassigned,No Cars Available,19,13-07-2016 19:45,,,0,Evening,Wednesday
5427,3691,Airport,Unassigned,No Cars Available,19,13-07-2016 19:46,,,0,Evening,Wednesday
5428,3705,Airport,Unassigned,No Cars Available,19,13-07-2016 19:47,,,0,Evening,Wednesday
5429,3707,Airport,Unassigned,No Cars Available,19,13-07-2016 19:48,,,0,Evening,Wednesday
5430,3706,Airport,Unassigned,No Cars Available,19,13-07-2016 19:49,,,0,Evening,Wednesday
5431,3702,Airport,Unassigned,No Cars Available,19,13-07-2016 19:50,,,0,Evening,Wednesday
5432,3700,Airport,Unassigned,No Cars Available,19,13-07-2016 19:50,,,0,Evening,Wednesday
5433,3712,Airport,Unassigned,No Cars Available,19,13-07-2016 19:51,,,0,Evening,Wednesday
5434,3698,Airport,Unassigned,No Cars Available,19,13-07-2016 19:51,,,0,Evening,Wednesday
5435,3710,Airport,Unassigned,No Cars Available,19,13-07-2016 19:51,,,0,Evening,Wednesday
5436,3714,Airport,Unassigned,No Cars Available,19,13-07-2016 19:53,,,0,Evening,Wednesday
5437,3720,Airport,Unassigned,No Cars Available,19,13-07-2016 19:55,,,0,Evening,Wednesday
5438,3719,Airport,Unassigned,No Cars Available,19,13-07-2016 19:58,,,0,Evening,Wednesday
5439,3717,Airport,Unassigned,No Cars Available,19,13-07-2016 19:58,,,0,Evening,Wednesday
5440,3715,Airport,Unassigned,No Cars Available,19,13-07-2016 19:59,,,0,Evening,Wednesday
5441,3713,Airport,Unassigned,No Cars Available,19,13-07-2016 19:59,,,0,Evening,Wednesday
5442,3716,Airport,Unassigned,No Cars Available,20,13-07-2016 20:01,,,0,Night,Wednesday
5443,3726,Airport,Unassigned,No Cars Available,20,13-07-2016 20:04,,,0,Night,Wednesday
5444,3724,Airport,Unassigned,No Cars Available,20,13-07-2016 20:04,,,0,Night,Wednesday
5445,3721,Airport,Unassigned,No Cars Available,20,13-07-2016 20:04,,,0,Night,Wednesday
5446,3729,Airport,Unassigned,No Cars Available,20,13-07-2016 20:05,,,0,Night,Wednesday
5447,3731,Airport,Unassigned,No Cars Available,20,13-07-2016 20:06,,,0,Night,Wednesday
5448,3733,Airport,Unassigned,No Cars Available,20,13-07-2016 20:10,,,0,Night,Wednesday
5449,3730,Airport,Unassigned,No Cars Available,20,13-07-2016 20:11,,,0,Night,Wednesday
5450,3735,Airport,Unassigned,No Cars Available,20,13-07-2016 20:11,,,0,Night,Wednesday
5451,3734,Airport,Unassigned,No Cars Available,20,13-07-2016 20:12,,,0,Night,Wednesday
5452,3737,Airport,Unassigned,No Cars Available,20,13-07-2016 20:19,,,0,Night,Wednesday
5453,3736,Airport,Unassigned,No Cars Available,20,13-07-2016 20:20,,,0,Night,Wednesday
5454,3746,Airport,Unassigned,No Cars Available,20,13-07-2016 20:22,,,0,Night,Wednesday
5455,3747,Airport,Unassigned,No Cars Available,20,13-07-2016 20:25,,,0,Night,Wednesday
5456,3751,Airport,Unassigned,No Cars Available,20,13-07-2016 20:29,,,0,Night,Wednesday
5457,3750,Airport,Unassigned,No Cars Available,20,13-07-2016 20:30,,,0,Night,Wednesday
5458,3752,Airport,Unassigned,No Cars Available,20,13-07-2016 20:31,,,0,Night,Wednesday
5459,3754,Airport,Unassigned,No Cars Available,20,13-07-2016 20:32,,,0,Night,Wednesday
5460,3749,Airport,Unassigned,No Cars Available,20,13-07-2016 20:32,,,0,Night,Wednesday
5461,3757,Airport,Unassigned,No Cars Available,20,13-07-2016 20:33,,,0,Night,Wednesday
5462,3765,Airport,Unassigned,No Cars Available,20,13-07-2016 20:35,,,0,Night,Wednesday
5463,3756,Airport,Unassigned,No Cars Available,20,13-07-2016 20:35,,,0,Night,Wednesday
5464,3764,Airport,Unassigned,No Cars Available,20,13-07-2016 20:35,,,0,Night,Wednesday
5465,3770,Airport,Unassigned,No Cars Available,20,13-07-2016 20:39,,,0,Night,Wednesday
5466,3778,Airport,Unassigned,No Cars Available,20,13-07-2016 20:40,,,0,Night,Wednesday
5467,3772,Airport,Unassigned,No Cars Available,20,13-07-2016 20:40,,,0,Night,Wednesday
5468,3760,Airport,Unassigned,No Cars Available,20,13-07-2016 20:40,,,0,Night,Wednesday
5469,3779,Airport,Unassigned,No Cars Available,20,13-07-2016 20:42,,,0,Night,Wednesday
5470,3773,Airport,Unassigned,No Cars Available,20,13-07-2016 20:43,,,0,Night,Wednesday
5471,3769,Airport,Unassigned,No Cars Available,20,13-07-2016 20:44,,,0,Night,Wednesday
5472,3781,Airport,Unassigned,No Cars Available,20,13-07-2016 20:44,,,0,Night,Wednesday
5473,3785,City,Unassigned,No Cars Available,20,13-07-2016 20:45,,,0,Night,Wednesday
5474,3776,Airport,Unassigned,No Cars Available,20,13-07-2016 20:45,,,0,Night,Wednesday
5475,3775,Airport,Unassigned,No Cars Available,20,13-07-2016 20:46,,,0,Night,Wednesday
5476,3783,Airport,Unassigned,No Cars Available,20,13-07-2016 20:48,,,0,Night,Wednesday
5477,3784,Airport,Unassigned,No Cars Available,20,13-07-2016 20:49,,,0,Night,Wednesday
5478,3787,Airport,Unassigned,No Cars Available,20,13-07-2016 20:49,,,0,Night,Wednesday
5479,3791,Airport,Unassigned,No Cars Available,20,13-07-2016 20:51,,,0,Night,Wednesday
5480,3796,Airport,Unassigned,No Cars Available,20,13-07-2016 20:51,,,0,Night,Wednesday
5481,3790,Airport,Unassigned,No Cars Available,20,13-07-2016 20:52,,,0,Night,Wednesday
5482,3792,Airport,Unassigned,No Cars Available,20,13-07-2016 20:53,,,0,Night,Wednesday
5483,3793,Airport,Unassigned,No Cars Available,20,13-07-2016 20:54,,,0,Night,Wednesday
5484,3797,Airport,Unassigned,No Cars Available,20,13-07-2016 20:56,,,0,Night,Wednesday
5485,3800,Airport,Unassigned,No Cars Available,20,13-07-2016 20:56,,,0,Night,Wednesday
5486,3803,Airport,Unassigned,No Cars Available,20,13-07-2016 20:58,,,0,Night,Wednesday
5487,3799,City,Unassigned,No Cars Available,20,13-07-2016 20:58,,,0,Night,Wednesday
5488,3802,Airport,Unassigned,No Cars Available,21,13-07-2016 21:00,,,0,Night,Wednesday
5489,3811,Airport,Unassigned,No Cars Available,21,13-07-2016 21:02,,,0,Night,Wednesday
5490,3805,Airport,Unassigned,No Cars Available,21,13-07-2016 21:03,,,0,Night,Wednesday
5491,3815,Airport,Unassigned,No Cars Available,21,13-07-2016 21:07,,,0,Night,Wednesday
5492,3812,City,Unassigned,No Cars Available,21,13-07-2016 21:09,,,0,Night,Wednesday
5493,3816,Airport,Unassigned,No Cars Available,21,13-07-2016 21:09,,,0,Night,Wednesday
5494,3821,Airport,Unassigned,No Cars Available,21,13-07-2016 21:10,,,0,Night,Wednesday
5495,3814,Airport,Unassigned,No Cars Available,21,13-07-2016 21:11,,,0,Night,Wednesday
5496,3829,Airport,Unassigned,No Cars Available,21,13-07-2016 21:13,,,0,Night,Wednesday
5497,3825,Airport,Unassigned,No Cars Available,21,13-07-2016 21:14,,,0,Night,Wednesday
5498,3833,Airport,Unassigned,No Cars Available,21,13-07-2016 21:18,,,0,Night,Wednesday
5499,3823,Airport,Unassigned,No Cars Available,21,13-07-2016 21:20,,,0,Night,Wednesday
5500,3828,City,Unassigned,No Cars Available,21,13-07-2016 21:20,,,0,Night,Wednesday
5501,3836,Airport,Unassigned,No Cars Available,21,13-07-2016 21:21,,,0,Night,Wednesday
5502,3824,Airport,Unassigned,No Cars Available,21,13-07-2016 21:22,,,0,Night,Wednesday
5503,3832,Airport,Unassigned,No Cars Available,21,13-07-2016 21:23,,,0,Night,Wednesday
5504,3846,Airport,Unassigned,No Cars Available,21,13-07-2016 21:25,,,0,Night,Wednesday
5505,3837,Airport,Unassigned,No Cars Available,21,13-07-2016 21:27,,,0,Night,Wednesday
5506,3835,Airport,Unassigned,No Cars Available,21,13-07-2016 21:27,,,0,Night,Wednesday
5507,3838,Airport,Unassigned,No Cars Available,21,13-07-2016 21:28,,,0,Night,Wednesday
5508,3844,Airport,Unassigned,No Cars Available,21,13-07-2016 21:28,,,0,Night,Wednesday
5509,3845,Airport,Unassigned,No Cars Available,21,13-07-2016 21:30,,,0,Night,Wednesday
5510,3842,Airport,Unassigned,No Cars Available,21,13-07-2016 21:33,,,0,Night,Wednesday
5511,3853,Airport,Unassigned,No Cars Available,21,13-07-2016 21:34,,,0,Night,Wednesday
5512,3848,Airport,Unassigned,No Cars Available,21,13-07-2016 21:34,,,0,Night,Wednesday
5513,3860,Airport,Unassigned,No Cars Available,21,13-07-2016 21:36,,,0,Night,Wednesday
5514,3855,Airport,Unassigned,No Cars Available,21,13-07-2016 21:36,,,0,Night,Wednesday
5515,3862,City,Unassigned,No Cars Available,21,13-07-2016 21:37,,,0,Night,Wednesday
5516,3854,Airport,Unassigned,No Cars Available,21,13-07-2016 21:37,,,0,Night,Wednesday
5517,3851,Airport,Unassigned,No Cars Available,21,13-07-2016 21:38,,,0,Night,Wednesday
5518,3858,Airport,Unassigned,No Cars Available,21,13-07-2016 21:38,,,0,Night,Wednesday
5519,3869,Airport,Unassigned,No Cars Available,21,13-07-2016 21:43,,,0,Night,Wednesday
5520,3864,Airport,Unassigned,No Cars Available,21,13-07-2016 21:45,,,0,Night,Wednesday
5521,3861,Airport,Unassigned,No Cars Available,21,13-07-2016 21:47,,,0,Night,Wednesday
5522,3873,Airport,Unassigned,No Cars Available,21,13-07-2016 21:47,,,0,Night,Wednesday
5523,3868,Airport,Unassigned,No Cars Available,21,13-07-2016 21:48,,,0,Night,Wednesday
5524,3870,Airport,Unassigned,No Cars Available,21,13-07-2016 21:48,,,0,Night,Wednesday
5525,3871,Airport,Unassigned,No Cars Available,21,13-07-2016 21:49,,,0,Night,Wednesday
5526,3884,Airport,Unassigned,No Cars Available,21,13-07-2016 21:51,,,0,Night,Wednesday
5527,3878,Airport,Unassigned,No Cars Available,21,13-07-2016 21:51,,,0,Night,Wednesday
5528,3894,Airport,Unassigned,No Cars Available,21,13-07-2016 21:52,,,0,Night,Wednesday
5529,3885,Airport,Unassigned,No Cars Available,21,13-07-2016 21:53,,,0,Night,Wednesday
5530,3877,Airport,Unassigned,No Cars Available,21,13-07-2016 21:53,,,0,Night,Wednesday
5531,3886,Airport,Unassigned,No Cars Available,21,13-07-2016 21:53,,,0,Night,Wednesday
5532,3874,Airport,Unassigned,No Cars Available,21,13-07-2016 21:54,,,0,Night,Wednesday
5533,3893,Airport,Unassigned,No Cars Available,21,13-07-2016 21:56,,,0,Night,Wednesday
5534,3891,Airport,Unassigned,No Cars Available,21,13-07-2016 21:57,,,0,Night,Wednesday
5535,3888,Airport,Unassigned,No Cars Available,21,13-07-2016 21:57,,,0,Night,Wednesday
5536,3876,Airport,Unassigned,No Cars Available,21,13-07-2016 21:58,,,0,Night,Wednesday
5537,3875,Airport,Unassigned,No Cars Available,21,13-07-2016 21:59,,,0,Night,Wednesday
5538,3898,Airport,Unassigned,No Cars Available,21,13-07-2016 21:59,,,0,Night,Wednesday
5539,3895,Airport,Unassigned,No Cars Available,22,13-07-2016 22:01,,,0,Night,Wednesday
5540,3900,Airport,Unassigned,No Cars Available,22,13-07-2016 22:03,,,0,Night,Wednesday
5541,3904,Airport,Unassigned,No Cars Available,22,13-07-2016 22:03,,,0,Night,Wednesday
5542,3892,Airport,Unassigned,No Cars Available,22,13-07-2016 22:05,,,0,Night,Wednesday
5543,3899,Airport,Unassigned,No Cars Available,22,13-07-2016 22:05,,,0,Night,Wednesday
5544,3910,Airport,Unassigned,No Cars Available,22,13-07-2016 22:05,,,0,Night,Wednesday
5545,3901,Airport,Unassigned,No Cars Available,22,13-07-2016 22:09,,,0,Night,Wednesday
5546,3902,Airport,Unassigned,No Cars Available,22,13-07-2016 22:09,,,0,Night,Wednesday
5547,3903,Airport,Unassigned,No Cars Available,22,13-07-2016 22:11,,,0,Night,Wednesday
5548,3906,Airport,Unassigned,No Cars Available,22,13-07-2016 22:12,,,0,Night,Wednesday
5549,3907,Airport,Unassigned,No Cars Available,22,13-07-2016 22:12,,,0,Night,Wednesday
5550,3918,City,Unassigned,No Cars Available,22,13-07-2016 22:12,,,0,Night,Wednesday
5551,3912,Airport,Unassigned,No Cars Available,22,13-07-2016 22:12,,,0,Night,Wednesday
5552,3928,City,Unassigned,No Cars Available,22,13-07-2016 22:14,,,0,Night,Wednesday
5553,3911,Airport,Unassigned,No Cars Available,22,13-07-2016 22:14,,,0,Night,Wednesday
5554,3923,City,Unassigned,No Cars Available,22,13-07-2016 22:18,,,0,Night,Wednesday
5555,3922,City,Unassigned,No Cars Available,22,13-07-2016 22:18,,,0,Night,Wednesday
5556,3931,Airport,Unassigned,No Cars Available,22,13-07-2016 22:21,,,0,Night,Wednesday
5557,3930,City,Unassigned,No Cars Available,22,13-07-2016 22:22,,,0,Night,Wednesday
